estimate,se,z,p,N,delta_PSE,n_per_group,sim,ES
-0.9328899370779347,0.3000748844142468,-3.108857107114971,0.0018781252708339944,150,2.7654083930564823,75,47,0.5
-0.8769108892029016,0.26988253433390563,-3.249231712482605,0.0011571717647570767,150,4.231765157624414,75,48,0.5
-0.8512437922116258,0.291080843776925,-2.9244239544117567,0.003450943874053034,150,2.257267870999975,75,49,0.5
-0.9539367850153077,0.3025322838704268,-3.153173515273082,0.0016150577628719568,150,4.141988422803516,75,50,0.5
-1.057389858765593,0.2930695607103631,-3.6079825424469716,3.0858724818303703e-4,150,3.6433216533267885,75,51,0.5
-0.4573234402799984,0.2613421725687902,-1.7499029559020833,0.08013506055875351,150,4.316220890238359,75,52,0.5
-1.1333572566654189,0.24111668587247476,-4.700451370938489,2.595870695257016e-6,150,3.0980509171812916,75,53,0.5
-1.4007965375440437,0.2867839028162822,-4.884501967467169,1.0369060743406032e-6,150,3.308460959229949,75,54,0.5
-1.019274641454811,0.25172530158322365,-4.049154515037201,5.140299978906308e-5,150,3.0480755398836887,75,55,0.5
-0.6516010941913712,0.2763293750404825,-2.358059450233661,0.018370750644597394,150,3.409057606328709,75,56,0.5
-0.5963968627765126,0.26437342185627644,-2.2558881244149305,0.02407763844444884,150,2.975864140375789,75,57,0.5
-0.9118864588698408,0.3022749613788439,-3.016744935505807,0.002555047038721388,150,3.0339102436810936,75,58,0.5
-0.8356485103921668,0.2916053245280389,-2.8656833058335196,0.004161102897791507,150,2.622095761055027,75,59,0.5
-1.4206424507630033,0.25081880533534945,-5.664018887513548,1.4786812004318923e-8,150,2.821794887868384,75,60,0.5
-0.8810552896789293,0.31040711400287696,-2.838386267367453,0.004534227494570722,150,2.9373958909288973,75,61,0.5
-1.1103812917760825,0.30330848516208203,-3.6608975551169194,2.5133324458134683e-4,150,3.756269152741474,75,62,0.5
-0.9062689446356049,0.27525209259590544,-3.292505194378625,9.929906351792482e-4,150,3.4156910928718336,75,63,0.5
-1.2015080899896213,0.2826147382746474,-4.251399262914539,2.124390604820683e-5,150,4.229158683468487,75,64,0.5
-0.8467702167539736,0.3145829255725949,-2.6917233833104786,0.007108387626155785,150,3.3582957581938526,75,65,0.5
-0.854920238278382,0.2629380185240328,-3.251413557755405,0.0011483268898787047,150,3.391069261747271,75,66,0.5
-0.2748936903585961,0.2731301646813537,-1.006456722490904,0.3141959197363634,150,2.7048027185116794,75,67,0.5
-1.119147648813076,0.2731252728249647,-4.097561669184287,4.175249543380596e-5,150,2.7400670113126253,75,68,0.5
-1.4146147950291759,0.27072138503679494,-5.225352976222803,1.7382319244907378e-7,150,4.994043300433541,75,69,0.5
-1.2685849654328176,0.2835020134352982,-4.474694729892415,7.65205602846677e-6,150,3.2321334107507234,75,70,0.5
-0.6297746350972654,0.292546501215446,-2.1527334371825817,0.03133963403516343,150,3.5382390331801545,75,71,0.5
-1.077255864510208,0.29478138746123256,-3.6544229396161607,2.5776106511954204e-4,150,3.2377973669271505,75,72,0.5
-0.6156218198240373,0.25580634544113384,-2.4065932327144095,0.016102093404038852,150,2.304843388505411,75,73,0.5
-0.9557372549970347,0.26108558705670465,-3.6606281709049684,2.515976570465216e-4,150,3.6188296450616324,75,74,0.5
-1.155678909776826,0.2927908922556003,-3.9471135897490375,7.909903488273637e-5,150,3.1327840209207274,75,75,0.5
-0.7311636984448302,0.28418914795349554,-2.572806539975542,0.010087757838935759,150,3.4140380330115665,75,76,0.5
-1.035542171494392,0.2851384262473879,-3.6317173561025027,2.8154138474230334e-4,150,3.1713510057858088,75,77,0.5
-1.1840760162897896,0.262952835060204,-4.5029977182740435,6.7001603464992876e-6,150,3.588559515725972,75,78,0.5
-0.6888546265709301,0.2764372436493209,-2.49190238434293,0.012706095258074458,150,3.1688155935987012,75,79,0.5
-0.5694832394950654,0.28294556160125844,-2.0126954325497097,0.044146680190260607,150,3.0617750577560283,75,80,0.5
-0.4754156936370565,0.25783105504163517,-1.8439039221256153,0.06519714341322677,150,3.525222176593905,75,81,0.5
-1.533665525011715,0.27537892672748193,-5.569291533078882,2.5577721113241657e-8,150,4.684216008720895,75,82,0.5
-1.2742830493685438,0.2858032947401969,-4.458601677517057,8.249606204728356e-6,150,3.9969034849893195,75,83,0.5
-0.6366949797832921,0.3180578073671024,-2.00182157153721,0.0453039250517127,150,3.04552780677872,75,84,0.5
-0.9041695316751411,0.27036522093065446,-3.344252373004182,8.25046467072332e-4,150,3.230380699352752,75,85,0.5
-0.7913789839653415,0.28962962157397826,-2.7323827572077413,0.006287804599168592,150,3.9599378095192197,75,86,0.5
-1.3543932479445815,0.29252221549682955,-4.630052612052847,3.6557283419988947e-6,150,3.2968211039321815,75,87,0.5
-0.8077530941297604,0.31640232048114686,-2.552930373271049,0.010682084783623223,150,2.8965562719672207,75,88,0.5
-0.7188915418408176,0.30672087828174777,-2.3437972200264046,0.019088546405644263,150,2.3558818654795406,75,89,0.5
-1.1791921402049286,0.3152110397387349,-3.7409607898959094,1.8331812156685795e-4,150,3.41109472569625,75,90,0.5
-0.5285361215205255,0.30265813940718417,-1.7463139189177865,0.08075641855064171,150,3.2872536243434087,75,91,0.5
-0.9162024455701462,0.2722880243846273,-3.3648282829947065,7.6591310018867e-4,150,2.4248930583102624,75,92,0.5
-0.9234829573662393,0.26634056236647735,-3.467301222017966,5.257124075362416e-4,150,2.8908407072640525,75,93,0.5
-0.4773046641692058,0.2809493710651203,-1.698899208635612,0.08933817615793709,150,2.550687691080155,75,94,0.5
-1.0813052605131694,0.30786221033003963,-3.5123026608363865,4.4424177802920313e-4,150,3.7786643530555093,75,95,0.5
-0.753513654449204,0.27097945678925295,-2.780703981686808,0.005424117154339548,150,3.3774769858732103,75,96,0.5
-0.8644049806029686,0.30440551132764954,-2.8396495741253474,0.0045163116460580095,150,3.61023470017399,75,97,0.5
-0.5566850835396665,0.28096717306161056,-1.981317167673522,0.047555716319670656,150,3.066511678680067,75,98,0.5
-1.1593823923177962,0.2956367942779719,-3.9216444460146906,8.794670158661853e-5,150,4.461938637738539,75,99,0.5
-1.0375449672642092,0.26355782472865563,-3.9366881568870413,8.261384958404708e-5,150,3.2579145837764347,75,100,0.5
-1.046144201721192,0.2382056258770093,-4.391769496919181,1.1243186170484037e-5,200,2.5917071400660454,100,1,0.5
-0.8912861091050714,0.23486813623685812,-3.7948362148462476,1.4774095284324462e-4,200,3.5130022599116213,100,2,0.5
-1.195390168526528,0.2619340719847187,-4.563706277189733,5.02583810674392e-6,200,3.1015551618776485,100,3,0.5
-1.20132125393704,0.24680649060950474,-4.867462160214258,1.1304046674991786e-6,200,3.4594969508486457,100,4,0.5
-0.6493242441605205,0.2621588959787916,-2.476834675917502,0.013255328551978257,200,2.563667955786576,100,5,0.5
-0.8565910260568406,0.24236192483763666,-3.5343465217595087,4.087847648546251e-4,200,2.914239842874455,100,6,0.5
-0.9806268697014553,0.2468656092457951,-3.97231057293639,7.117883380390334e-5,200,3.4275753047388786,100,7,0.5
-0.9451735559578773,0.23055131227902978,-4.099623405369996,4.138229667529111e-5,200,3.8130335059617533,100,8,0.5
-1.1464084387771079,0.23491452189594558,-4.880108856296695,1.0602730136394032e-6,200,3.3101987068266556,100,9,0.5
-1.3205967305438835,0.24701083623063222,-5.346310917756061,8.976496022374433e-8,200,3.328604779100221,100,10,0.5
-0.795277952055933,0.2609502032126488,-3.047623424948474,0.00230658780462935,200,3.9312173719952987,100,11,0.5
-1.414218903618707,0.2501089356700942,-5.654411745944696,1.563809237587443e-8,200,3.3177395234082923,100,12,0.5
-1.4048810069877287,0.2368049387110067,-5.93265079113162,2.9808240832913087e-9,200,3.452563770281584,100,13,0.5
-0.7299564660449938,0.2394258483872486,-3.0487788639443743,0.0022977354840778663,200,3.2790516971636183,100,14,0.5
-0.6795795504327911,0.2182441741939533,-3.113849672930328,0.0018466354938831758,200,3.25703023347117,100,15,0.5
-0.4977782699908533,0.24103991431142885,-2.065127974397273,0.0389108931679319,200,3.96089838821956,100,16,0.5
-1.6252566156726815,0.29219762293437096,-5.56218287935122,2.6642087707939694e-8,200,2.2553300826803255,100,17,0.5
-0.8082606742591543,0.2435807357109484,-3.318245475776452,9.058483718053878e-4,200,2.911559706656117,100,18,0.5
-0.9959468442674515,0.2422006542277024,-4.112073303200587,3.9212174643353554e-5,200,3.5509500778377596,100,19,0.5
-0.6731120998795737,0.2541317529652884,-2.648673737246496,0.008080830197632841,200,3.4132282542945322,100,20,0.5
-0.9765248234073811,0.2338909506043202,-4.175128712266407,2.9781761918694916e-5,200,2.654002545062461,100,21,0.5
-0.8992435508964752,0.23396776966941885,-3.843450540931546,1.2131645740028117e-4,200,3.541054445903386,100,22,0.5
-0.6315003728210067,0.26530769373405394,-2.3802565388624823,0.01730058902855542,200,3.1588614719164205,100,23,0.5
-1.0403188724268126,0.2552802966564555,-4.075202379707455,4.597434684431914e-5,200,2.7874821656620803,100,24,0.5
-1.1326177011483654,0.24300964716290524,-4.6607931593312335,3.1499315446334762e-6,200,3.879282258836252,100,25,0.5
-1.0605444905919668,0.23678805386545204,-4.478876671686277,7.503686843897504e-6,200,3.429379089822058,100,26,0.5
-1.2134153974385447,0.24300903231433527,-4.993293400999912,5.935827743410858e-7,200,4.129171121118908,100,27,0.5
-0.9900359642824432,0.24890674348896413,-3.9775377332287456,6.963257563199308e-5,200,3.4117080003060636,100,28,0.5
-1.0349669389055811,0.25381603853674395,-4.077626240139088,4.549782779299105e-5,200,2.870385079882535,100,29,0.5
-0.7184911144478102,0.2557714810641986,-2.8091134768362584,0.004967813272817708,200,3.862617106184832,100,30,0.5
-1.1204165806402158,0.2192408380124261,-5.110437411193954,3.214137814918437e-7,200,3.6562046978843536,100,31,0.5
-1.401780266260098,0.25006849491724076,-5.605585248649623,2.0755243383111464e-8,200,2.8407964647700688,100,32,0.5
-0.6803527707495306,0.2546371346078115,-2.671852131062503,0.007543388085378668,200,2.8829023946642884,100,33,0.5
-0.4547671302636264,0.23843833707426346,-1.9072735359749875,0.05648517528940925,200,2.225785177724358,100,34,0.5
-1.0667936547866987,0.25671861316017947,-4.155497887958258,3.2457994341689015e-5,200,2.9519834791370716,100,35,0.5
-1.0522533087493051,0.2514899185579967,-4.184077496158728,2.8632643025846816e-5,200,2.6380364082914642,100,36,0.5
-1.1010192182765766,0.238012226182874,-4.625893534690193,3.7298686831750627e-6,200,3.4526210408489906,100,37,0.5
-0.5879350074727626,0.24526179178892565,-2.397173253870478,0.016522109420274718,200,4.150823558909726,100,38,0.5
-0.872849030171148,0.22643026624904564,-3.8548249075992373,1.1581248504974704e-4,200,3.8975107270476474,100,39,0.5
-0.9040080915006654,0.2445574839903536,-3.696505528067681,2.1858750169891094e-4,200,3.229345422851626,100,40,0.5
-1.6279563095387748,0.2360858521755566,-6.895611467341146,5.363359898768246e-12,200,2.5978246884502525,100,41,0.5
-0.6534168246083735,0.23204992828433035,-2.8158458373136965,0.004864900487288911,200,3.262766170972929,100,42,0.5
-1.396991623215023,0.2631946991283382,-5.307825833277236,1.1094057058069571e-7,200,4.014907304378415,100,43,0.5
-0.8099076096010345,0.22841795277378274,-3.545726593579704,3.9153220591193214e-4,200,2.9975535356268708,100,44,0.5
-0.9114458113064552,0.2295433175356275,-3.970691985685836,7.166418042256927e-5,200,3.568906831083005,100,45,0.5
-1.1583742904832637,0.23371880758372787,-4.956273320315848,7.185811334193151e-7,200,3.5827687545021547,100,46,0.5
-0.9129758248378561,0.23045260140002882,-3.961664217680391,7.442916413078785e-5,200,3.7103348116838983,100,47,0.5
-1.1055382678798673,0.27330332243013694,-4.0450963349063205,5.230161262894744e-5,200,3.7372817238458946,100,48,0.5
-0.7532214954539742,0.22413809650128372,-3.360524191163818,7.77947176326534e-4,200,3.0076071753245834,100,49,0.5
-0.9630397939542648,0.2657277515311962,-3.6241596461226395,2.899025033144238e-4,200,2.7703780880465914,100,50,0.5
-1.0729762129302092,0.23263500461128916,-4.612273267830221,3.982888939095583e-6,200,3.147319414505473,100,51,0.5
-1.0579372429072524,0.21481870705660372,-4.924791036138631,8.445055136337423e-7,200,3.545134331420334,100,52,0.5
-1.206510054158322,0.24678323765435406,-4.888946533103543,1.013770227337458e-6,200,3.2112247189016063,100,53,0.5
-0.8409679775740639,0.2647451589528551,-3.17651881114782,0.0014905412250332687,200,3.706414284135086,100,54,0.5
-1.249994528662823,0.23851876951171339,-5.2406547762331845,1.6000781498715327e-7,200,3.775491856531609,100,55,0.5
-0.9335848452858049,0.22673513274929327,-4.117512949870425,3.829830154608909e-5,200,3.5059028870471955,100,56,0.5
-0.7421557360679848,0.23453119817663234,-3.164422225434782,0.0015539118674625034,200,2.9741043105509704,100,57,0.5
-1.0695164490342375,0.2773074252327818,-3.8567897997554415,1.1488587425455809e-4,200,3.4531358036259885,100,58,0.5
-0.9871657485545562,0.2400333178062974,-4.1126196878684205,3.911945405707486e-5,200,3.2892373143760505,100,59,0.5
-1.199078982259469,0.2658681461012348,-4.510051316199778,6.481194568786549e-6,200,2.480922950613884,100,60,0.5
-0.9758167441726628,0.25025412497668764,-3.899303335214014,9.646985691813077e-5,200,3.1138050847643477,100,61,0.5
-1.1051633934760632,0.2441956786916453,-4.52572870821188,6.018775027170719e-6,200,3.2929406526320815,100,62,0.5
-1.0643438430416823,0.22689698655243168,-4.690868130131522,2.720482747343113e-6,200,3.831481938116104,100,63,0.5
-0.9823661363898051,0.21869034247616442,-4.492041693596394,7.054360840523887e-6,200,2.5980029345942484,100,64,0.5
-0.9763776256020165,0.24226395858061736,-4.030222371179122,5.572411078960734e-5,200,3.577176513733429,100,65,0.5
-0.37534443608861096,0.2418948362816717,-1.5516843677123615,0.1207377649031787,200,2.63215365688378,100,66,0.5
-0.7772121817771422,0.26789897469465884,-2.9011390680497358,0.003718088297540451,200,3.919881998083495,100,67,0.5
-1.1232195741960074,0.2862079928594109,-3.9244870940684997,8.691471849325525e-5,200,3.0362312023575093,100,68,0.5
-0.8462838824750916,0.2609228405068799,-3.243425837427893,0.0011810155214975135,200,3.324617319347478,100,69,0.5
-0.9252952199729723,0.22222162703613396,-4.163839642045804,3.129399405812268e-5,200,3.9008040530251016,100,70,0.5
-1.0157964613968429,0.2592734756898746,-3.9178572304552666,8.933959094132247e-5,200,3.24875043000352,100,71,0.5
-1.298512565721142,0.23867973202036294,-5.440397283546303,5.3161884310758573e-8,200,2.5883642423616475,100,72,0.5
-1.3170538265914749,0.23560128742126246,-5.590180940889943,2.2683311928615477e-8,200,3.7661335934938442,100,73,0.5
-0.7366024433743219,0.23817670695992643,-3.0926720449546576,0.0019836321548158536,200,2.8234438148748193,100,74,0.5
-0.867877059657213,0.2275577454794454,-3.8138761562638424,1.3680404199740856e-4,200,3.8285562911281783,100,75,0.5
-0.7938178131736807,0.24267624992066725,-3.2710980717444986,0.0010713075175994978,200,3.53037848529633,100,76,0.5
-0.925990206866235,0.2493690256423019,-3.713332898827969,2.045475402333833e-4,200,2.366279689688602,100,77,0.5
-0.6305647451164258,0.21789143732626223,-2.893939995320892,0.0038044085683434825,200,2.6113488465047325,100,78,0.5
-1.3921519900817765,0.22353028566693842,-6.228024027831701,4.723546382364318e-10,200,3.069802840066174,100,79,0.5
-0.9763618875971595,0.2539435466451984,-3.8447989740070074,1.2065130518667698e-4,200,2.6988589180612905,100,80,0.5
-0.9835473261979575,0.26683287628396196,-3.6860050376673685,2.2780184300307847e-4,200,3.0422020659654905,100,81,0.5
-0.8774777209053732,0.24902099665781913,-3.523709778220506,4.255500847156286e-4,200,3.2662623054190476,100,82,0.5
-0.778588917908966,0.24710133668398593,-3.1508891386722495,0.0016277426118925676,200,3.2383848183692443,100,83,0.5
-0.974624615203266,0.24707217068415005,-3.944696047735777,7.990126192361826e-5,200,3.424898170901347,100,84,0.5
-0.808395571433683,0.22573045227402996,-3.581242864176408,3.419635907655395e-4,200,3.4187587459983266,100,85,0.5
-0.8216693695927672,0.2578801172247541,-3.1862455253835846,0.0014413222226255969,200,3.1459954092068454,100,86,0.5
-0.9924834025456954,0.25995378503167843,-3.8179224912026175,1.3458018989985222e-4,200,1.8548580010291875,100,87,0.5
-0.7427444587723993,0.21382575905539233,-3.4735967362098252,5.135322103353289e-4,200,3.0601360030580445,100,88,0.5
-0.7250628136929881,0.2730555562354508,-2.655367368052308,0.00792220802020358,200,3.5338945602048515,100,89,0.5
-1.5944452834563687,0.23275747199540797,-6.850243172807038,7.372455838004382e-12,200,3.1045132357463565,100,90,0.5
-0.8508468451464848,0.21826156715925565,-3.898289819048445,9.687443229916368e-5,200,3.1736663885985354,100,91,0.5
-1.2569302352579854,0.25768072386637847,-4.877858989210898,1.0724354607302277e-6,200,3.942266063987775,100,92,0.5
-0.3994734756167515,0.22604201328367554,-1.7672532190528005,0.07718583054874022,200,2.9813467268406786,100,93,0.5
-1.0690726470629008,0.23490889090097614,-4.551009725355859,5.3389079977275724e-6,200,3.906181348651648,100,94,0.5
-1.3846085696196497,0.2515750204959695,-5.503760138387159,3.717752844960682e-8,200,3.8482364894501906,100,95,0.5
-0.5349173376887847,0.23489169643185576,-2.277293517882907,0.022768703771976734,200,3.4562224388699843,100,96,0.5
-1.1333762917935224,0.23874788086892787,-4.747167965087589,2.0628463983769885e-6,200,2.8860399673330654,100,97,0.5
-0.6905087136527306,0.2277549063389456,-3.0318060969677343,0.0024309530735885476,200,3.186276846909939,100,98,0.5
-0.8512551124578747,0.2483069676551925,-3.4282369137540933,6.075150435782876e-4,200,3.1378809699867034,100,99,0.5
-0.9427053569567757,0.2191046574853273,-4.3025345411468745,1.688553365814938e-5,200,3.8508892838415,100,100,0.5
-0.7993805494204724,0.2130471808900828,-3.752129204811661,1.7533905312450097e-4,250,3.047034283347216,125,1,0.5
-1.2725115187927103,0.21480981174948993,-5.923898486893637,3.1439757718316654e-9,250,3.332644794369827,125,2,0.5
-1.1649468269462688,0.21577699720935029,-5.398846225559525,6.707083013337558e-8,250,3.72424258887707,125,3,0.5
-0.9333750496287738,0.22017810852950467,-4.239181887166127,2.243358435351754e-5,250,3.274619012713689,125,4,0.5
-1.1509055457955517,0.23130231424774908,-4.975763210751151,6.499105546524938e-7,250,3.244076401984259,125,5,0.5
-1.0423784350968885,0.21789657160255652,-4.783822101607856,1.7199292097647234e-6,250,2.901231800906219,125,6,0.5
-0.7791238051050567,0.2068170959278877,-3.7672118042732747,1.6508093916825072e-4,250,3.015753494590447,125,7,0.5
-0.6498750354327563,0.2229025016262078,-2.9155125253935106,0.0035510485282618637,250,2.8109442728307403,125,8,0.5
-0.7760536869746687,0.2197826254066834,-3.5310056267581085,4.139829412867587e-4,250,3.448071309961948,125,9,0.5
-0.807767549307095,0.21655101761740697,-3.730148942242442,1.913666114422042e-4,250,3.5715334104079375,125,10,0.5
-0.917166423192115,0.2148261438593253,-4.269342672708884,1.9604987656332533e-5,250,3.334965496699068,125,11,0.5
-0.9881650556883755,0.22694624939273025,-4.3541810377238575,1.335652958318877e-5,250,3.52837527220224,125,12,0.5
-0.7725593967380116,0.21043768118036835,-3.671202763709617,2.4141172055618202e-4,250,3.7956052188370233,125,13,0.5
-0.6224726772846647,0.22323035591998788,-2.78847683917942,0.00529565338575684,250,2.74235154146176,125,14,0.5
-0.7487756520864923,0.2048898272801869,-3.654528201942117,2.576553419933003e-4,250,3.9133131501114953,125,15,0.5
-1.1851266250124923,0.21501519031534308,-5.511827435421543,3.5512701737978384e-8,250,3.517001040748866,125,16,0.5
-1.1041490484448104,0.22379798279716803,-4.933686330164646,8.069198988490597e-7,250,3.26046436699764,125,17,0.5
-0.9799277070479004,0.23121683741117435,-4.2381329924744575,2.2538625114232164e-5,250,3.3419376031280272,125,18,0.5
-1.3172423373693314,0.20679312867287988,-6.36985544840341,1.8920643857126157e-10,250,3.4406259274258755,125,19,0.5
-0.9654475220469965,0.2353344543211039,-4.102448682374763,4.088005442961141e-5,250,3.035288114035625,125,20,0.5
-1.384301584809172,0.20951005151143148,-6.60732778605441,3.91318975644988e-11,250,3.419257321639451,125,21,0.5
-0.8557663287629729,0.2142517426508352,-3.9942094200727705,6.491047322952779e-5,250,3.0446823581026337,125,22,0.5
-0.9490724561545532,0.21881041254424657,-4.337419070322521,1.4416559066817899e-5,250,3.035690441459799,125,23,0.5
-0.92230003567317,0.2162125803865881,-4.265709395929217,1.9926801862873452e-5,250,2.7360995268311523,125,24,0.5
-0.8423623181342147,0.22713516461813069,-3.70863894875296,2.0837630351948924e-4,250,3.394814541333675,125,25,0.5
-1.0527143208672922,0.22395790295072932,-4.7005008843063205,2.5952413223206425e-6,250,3.2630525060000064,125,26,0.5
-0.8727988469965136,0.22996869286377636,-3.7952942034310833,1.4746847744386322e-4,250,3.0325815880442484,125,27,0.5
-0.8039703076787549,0.20819803929474134,-3.8615652212775737,1.1266292713760898e-4,250,3.094096047790533,125,28,0.5
-1.2394710227809433,0.22245101919587895,-5.5718828677945,2.520008348317439e-8,250,3.8287267127301465,125,29,0.5
-1.1790765827690541,0.21541487992963645,-5.473515029018376,4.4119544678619485e-8,250,3.8709465465809743,125,30,0.5
-1.1757931480578905,0.22446689242679405,-5.238158444418946,1.6218679664752598e-7,250,3.0807213442785244,125,31,0.5
-1.1583532962438012,3.941634598952323e-4,-2938.763772145923,0,250,3.7854292307066526,125,32,0.5
-0.6809752455002307,0.21254623392339264,-3.203892315239387,0.0013558317796958416,250,3.1190094918356266,125,33,0.5
-1.0891937515757473,0.23295266133404682,-4.675601237342713,2.9309364200051857e-6,250,2.767701557828463,125,34,0.5
-0.7232038993788521,0.21792123676829234,-3.318648104717799,9.045434024450099e-4,250,3.632093830966326,125,35,0.5
-1.0087914607400394,0.22982382828877243,-4.389411960680153,1.1365757981586826e-5,250,3.643629115518147,125,36,0.5
-0.8291934926848115,0.2274903845207871,-3.6449606185840495,2.674327501934576e-4,250,2.980318479410757,125,37,0.5
-0.6285025214605142,0.2117783877992228,-2.967736830900649,0.0030000106810934017,250,3.244913748619341,125,38,0.5
-1.0439659151937923,0.24085208509720168,-4.334469077867749,1.4611232366167712e-5,250,3.310506366215101,125,39,0.5
-1.206980220274405,0.2264937542084821,-5.328977942426653,9.876698967435297e-8,250,3.520665786100732,125,40,0.5
-0.7136278234870379,0.22914758527633775,-3.114271628158102,0.0018439964384641013,250,2.5552724244918608,125,41,0.5
-1.1264839080565885,0.22555592116700734,-4.99425553640204,5.906315257886334e-7,250,3.4808398866250467,125,42,0.5
-1.558698725288246,0.22182569856461568,-7.0266823698707395,2.1150208639285434e-12,250,3.0503321635436436,125,43,0.5
-0.9719113136256043,0.2113493399510714,-4.598601130481919,4.2533723318261895e-6,250,3.8001167333670587,125,44,0.5
-1.0363255475892528,0.2257437930618657,-4.590715578634957,4.417289432695376e-6,250,3.821651731798667,125,45,0.5
-0.9776700755086432,0.21431853479598764,-4.56176166209469,5.072620913201786e-6,250,3.7466796628667023,125,46,0.5
-0.7061257437347664,0.2132969563831895,-3.3105289250644843,9.311982749137559e-4,250,3.5079426994743557,125,47,0.5
-1.1025323328389534,0.2285503862914399,-4.824023055612081,1.4069114380542059e-6,250,2.6553467618822317,125,48,0.5
-0.5385626244368614,0.21308601221372436,-2.5274424108922053,0.011489666568154921,250,2.861943370509179,125,49,0.5
-0.7475801149250931,0.23664338035720656,-3.1591000508725067,0.001582571504826871,250,3.4482074613880567,125,50,0.5
-0.8960694669910265,0.21676390336999543,-4.133850023274036,3.5673631503863256e-5,250,3.226179737663628,125,51,0.5
-1.4106899389909626,0.221160423400629,-6.378582195221781,1.7873490907583005e-10,250,3.3485930340550816,125,52,0.5
-1.007087954147711,0.22689859903074863,-4.438493487618376,9.059072493769921e-6,250,3.54057012971559,125,53,0.5
-1.461935035333398,0.23378293975788614,-6.253386311453819,4.0164697582425614e-10,250,3.8962054040527807,125,54,0.5
-0.9932940820693694,0.23448136584989512,-4.236132276307336,2.2740284638565002e-5,250,3.520729467029007,125,55,0.5
-0.8943085036805427,0.21707347827346388,-4.119842326172683,3.7913175519799474e-5,250,2.901147033594494,125,56,0.5
-0.9596577769720549,0.21096062587382566,-4.5489899975269354,5.390400486542916e-6,250,3.7862500156404746,125,57,0.5
-0.938799015373305,0.20304066763441178,-4.623699411113418,3.769560092416254e-6,250,3.827467368293636,125,58,0.5
-1.3772214807589527,0.22800057054692702,-6.0404299754833,1.5370407916354017e-9,250,3.5145244507833535,125,59,0.5
-1.0237067046105972,0.21851517916182817,-4.684831088335788,2.801909038032784e-6,250,2.541737499686347,125,60,0.5
-1.0782321247386975,0.22172613905709543,-4.862900374867611,1.1567807741477427e-6,250,3.5164705444322006,125,61,0.5
-0.9516907926355749,0.22426440644555168,-4.243610511892053,2.19951976881713e-5,250,3.1584138142932243,125,62,0.5
-1.0691145843975423,0.21415844149629432,-4.992166439612616,5.970576872479602e-7,250,3.3961532539133774,125,63,0.5
-0.9193430843170947,0.21112920552288988,-4.354409812892621,1.3342589625563149e-5,250,3.1067993165076224,125,64,0.5
-0.8128549546934963,0.2238778228118073,-3.6307971217711272,2.825472245833744e-4,250,3.724915257691624,125,65,0.5
-1.2316248179791127,0.2348390012550082,-5.244549718731386,1.5666445695714556e-7,250,4.522746133060966,125,66,0.5
-1.1370507190241974,0.22214832670074422,-5.118430266440481,3.080891079037538e-7,250,3.685690064035281,125,67,0.5
-1.0242519563192518,0.21548549269370917,-4.753229294071886,2.0019308905508406e-6,250,3.302283518556081,125,68,0.5
-1.0301954083217404,0.22536693917339817,-4.5711913739446235,4.849591334547904e-6,250,2.865566467580967,125,69,0.5
-1.4163075726185457,0.21607101666913683,-6.554824401957138,5.5707388802614194e-11,250,3.1558902622963636,125,70,0.5
-0.8445947154917357,0.23433024084027523,-3.604292439862384,3.130044710720161e-4,250,3.0876092142871823,125,71,0.5
-1.0909575019383138,0.2151898549587004,-5.069744120361492,3.983508939560105e-7,250,3.2815898923323825,125,72,0.5
-0.8361971329830286,0.22380561619948672,-3.736265189331501,1.8677369468953219e-4,250,3.2264928932429147,125,73,0.5
-1.1663631351407135,0.20073817135493563,-5.810370430636264,6.233476091127712e-9,250,2.8093791699879525,125,74,0.5
-1.331631262777451,0.22324505228656416,-5.964885891706699,2.4480505919320888e-9,250,3.171547714626266,125,75,0.5
-1.2257095776919926,0.21876072802476673,-5.602969000693879,2.1071092090519754e-8,250,3.066758361313422,125,76,0.5
-0.7168675240153661,0.20921736546701797,-3.426424581989952,6.115835731641992e-4,250,3.4017408056599994,125,77,0.5
-0.9311683119525265,0.21326388249868145,-4.366272905860108,1.2638455688150745e-5,250,3.707019416586837,125,78,0.5
-0.99190880502936,0.2082081061478346,-4.764025874790255,1.897681546505398e-6,250,2.67360124310496,125,79,0.5
-1.580284359207656,0.21426981036954748,-7.375207718166953,1.640890121759604e-13,250,3.2513171140010826,125,80,0.5
-0.9092303150914638,0.22105904991742018,-4.113065334493747,3.9043982669249844e-5,250,3.0031064402044123,125,81,0.5
-1.131538315400277,0.19897474340306578,-5.686843948370395,1.2940860610344827e-8,250,4.0672920616792805,125,82,0.5
-0.7324552972214312,0.2045361290105504,-3.581055829914771,3.422085129236426e-4,250,3.15903335149574,125,83,0.5
-0.6648179601659399,0.22340447479665254,-2.975848898152426,0.0029217878375425773,250,3.286032202814374,125,84,0.5
-0.8036051400602644,0.21575084650118337,-3.724690554369884,1.9555495124662562e-4,250,3.352020468497786,125,85,0.5
-0.9596006125053044,0.2261718322011005,-4.2427945300106,2.2075353527532143e-5,250,3.718760800087585,125,86,0.5
-0.9818875417127289,0.22498367373466494,-4.364261305781327,1.2755303725145582e-5,250,3.144912515514516,125,87,0.5
-0.9098056629933498,0.21980730935611137,-4.139105590521411,3.48662459099718e-5,250,3.2393996144957136,125,88,0.5
